,Equal Weight,Max Sharpe,Inverse Volatility,Minimum Variance,Risk Parity,Maximum Diversification,Hierarchical Risk Parity,Eligible Universe Equal Weight,Partitioning Selection,Density Selection,SPY
2021-02-26,30960.392820557776,28984.78809386276,24847.05959571919,18831.366327972202,26174.336628240326,31459.29410498358,23385.04221505766,30487.147117133907,41415.84973947286,36754.648486545215,20367.915858886212
2021-03-05,30776.463512335707,28024.62170368618,24911.26420233594,18956.570226183572,26119.742650597986,30840.469695352047,23364.401170338537,30383.547118092643,40992.689338226985,36191.77210280754,20543.02387803834
2021-03-12,31433.36760569435,28136.141874764857,25430.490900665238,19360.439888067813,26687.391650849306,31602.03905625295,23920.453847912686,31238.65472751317,41463.16278751659,36660.67733485949,21101.53883898021
2021-03-19,31678.664855001476,28104.56654409086,25673.22405275623,19655.404695742684,26924.718471714892,31862.52985674912,24159.329528316168,31541.633987046884,41761.68917893258,37084.27486996868,20924.593431671827
2021-03-26,31935.22341097007,28593.800948252967,25978.837122086356,19982.30886260843,27237.78096235968,32091.00880562721,24480.40575969454,31808.83353883122,42215.700701550115,37423.86157197382,21273.808058231923
2021-04-02,32204.032090620807,29176.312174791437,26130.619137691,20021.95659432759,27405.72853304215,32349.843697363667,24610.85844049808,32064.66960356212,43046.232192907795,38269.25135796586,21522.54535986022
2021-04-09,33040.35680135392,29396.993805312213,26791.37533626116,20216.64742034978,27987.31931241513,32530.92444604366,25175.963190899754,33159.837640747806,44680.64703970522,39882.80905931542,22107.063587093926
2021-04-16,33714.768945369986,30695.807503632914,27284.205117056634,20600.64521559309,28542.686740264486,33389.74542644428,25613.347751648358,33746.26545619776,45672.13275090037,40680.06296948547,22417.055960349127
2021-04-23,33545.820115830546,30347.52192274722,27191.938734266627,20542.781258505212,28406.90901190249,33132.97461385203,25502.367962834884,33553.10101817068,45615.160694522674,40515.9393346983,22389.123788483288
2021-04-30,33536.375149778694,29901.917570801088,27170.125713548994,20408.677519967667,28366.94209668861,32922.91211007815,25449.648397915953,33650.43437775269,45462.39065548527,40680.311875348714,22419.20661966612
2021-05-07,33337.83212872627,28880.189449657726,27205.687029139375,20577.154415486522,28325.596537494806,32505.693998974875,25474.729486989803,33480.523737303934,44705.84126556277,40044.926545066824,22678.15867307498
2021-05-14,33109.75633213441,28802.81674127426,27021.63965246812,20516.204278872872,28121.777072628243,32409.744035655578,25281.98777789793,33379.68445563802,44784.672187755,40012.90308439482,22380.526431066315
2021-05-21,33507.6947645499,29212.22154424625,27265.41504689066,20690.486824810894,28413.284670499244,32949.286064823136,25555.61291466649,33753.44522101192,45574.23785219235,40653.41640532032,22292.4197970831
2021-05-28,34081.270938997855,30308.016852758494,27636.084379625663,20883.049481987895,28825.696781442457,33449.02968637293,25873.818195966312,34186.89352984355,46323.27934047066,41244.84708321162,22566.415906008893
2021-06-04,34413.42578349646,31064.247596363755,27816.167962439256,20978.97376931799,29021.237983300412,33943.967835383744,26032.322667615535,34683.429394067294,47524.14684040463,42304.14199254688,22703.94722542518
2021-06-11,34223.71056095434,30211.955841455052,27763.9020023616,20873.42543145174,28935.06871284163,33388.538935051234,25973.250053326494,34465.3678191541,46259.50980674599,41720.09043105172,22795.81663323797
2021-06-18,33432.52981422278,29793.96356890515,27108.201446013634,20343.62164909141,28243.07893959986,32545.592821445265,25351.455499508953,33671.45436850187,45663.07879618495,41275.795620728895,22364.276809565636
2021-06-25,34189.38215393109,30515.19980793666,27637.82191565479,20581.34046635586,28772.830061619345,33174.51305557284,25779.19752681659,34562.43019014099,47198.97609342635,42586.71602697801,22994.365430985094
2021-07-02,34441.05715408613,30993.350329425535,27833.657639068737,20688.321681151338,28988.024811286454,33440.17761576953,26037.62581423958,34939.355903816395,48001.5841949563,43393.97703578913,23377.598137691042
2021-07-09,34160.9581320816,30802.700603438087,27638.67011482424,20473.48323431729,28752.506562413968,32947.83032615894,25826.998906370223,34706.4648349886,47635.5002705575,43168.804662675975,23474.617160202302
2021-07-16,33672.275071201395,30004.25146941425,27466.033766503366,20547.160527157812,28494.81818807946,32238.5623111484,25700.62659307227,34234.75448037769,46900.198060792325,42475.670743003444,23249.317117268314
2021-07-23,34810.43752384094,30685.074876266484,28182.423098222687,20627.524740238197,29217.63736924575,32879.58046382634,26272.88434449798,35665.91544307028,48627.43304121524,44513.55125774436,23712.856358045097
2021-07-30,34830.61886133363,30804.2407621835,28155.054366351134,20374.144722031822,29152.463444508765,32684.12001653957,26150.507946458107,35899.06338476328,48720.15106890933,44963.351556503956,23635.779332850438
2021-08-06,34571.68924567687,30782.086572735207,27885.031190908754,19901.750682489444,28817.17440538464,32084.421184555813,25812.05754818009,35805.593711591704,49053.23895750197,45505.01685541039,23850.303199845006
2021-08-13,34535.82488616585,30468.17569777553,27952.942863866534,19946.826487861465,28818.218357146347,31681.385710783034,25812.732854240763,35723.25583721323,49012.632003702034,45397.84727237319,24035.178943391027
2021-08-20,34086.93912125078,30363.12508873009,27653.799779862642,19740.735674899734,28506.728590904826,31242.924617888086,25602.982694255054,35373.99977163564,48650.768900213814,44957.255386265744,23897.19531673704
2021-08-27,34747.80421568723,31356.90617284687,28055.443443525946,19974.11234719436,28989.856334209402,32091.638611652877,25976.863349831165,35981.75985975071,49918.17495368992,45985.54864112845,24268.567718093364
2021-09-03,35574.57156632604,32855.97778638823,28594.959415160425,20386.323622212436,29633.356415989543,33253.527118501304,26486.857549556276,36678.44131726293,51261.248342972336,47132.44357262102,24421.10437411908
2021-09-10,35308.64714958563,32815.63042899384,28337.9618640041,20176.0722007177,29373.90385334113,32964.13970138881,26213.705075539005,36281.24910071661,50887.80972410743,46758.41091593837,24009.30591342445
2021-09-17,34891.280260942716,32662.858659387173,27990.99487109546,19917.044917735042,28996.827709824676,32467.752095660253,25889.68252405492,35927.43833117735,50581.25104881018,46428.30371071569,23867.770706981835
2021-09-24,35024.75271985864,32849.23684273009,27976.223266106914,19753.686297878045,28982.21595816914,32500.205087346018,25785.358603799603,36104.34537839846,50640.37508751782,46466.050831866036,24003.491037496988
2021-10-01,34124.39527424323,31798.194832792145,27336.478193403476,19458.90450717265,28287.624056456607,31786.742341581747,25212.696105173374,35286.32854310896,49335.29395465405,45241.838356661174,23480.60979111423
2021-10-08,34436.76159817207,32254.96803752764,27662.963178207214,20036.774728492208,28638.119812647885,32421.64351946889,25585.80718582626,35620.98974147009,49977.95744983446,45639.90000613166,23676.351468067078
2021-10-15,34533.77020879739,32425.630348385766,27793.85849169582,20125.27420219463,28758.585379034088,32391.149706380314,25642.32124926025,35676.243688508315,49838.01186286324,45296.11156778171,24109.477006996873
2021-10-22,34269.77684962295,33124.14096730237,27706.599008382003,20140.699608390274,28648.396346428905,32103.27767843819,25581.50585005554,35257.42346486244,50085.15714909868,45680.64242757453,24501.502425607665
2021-10-29,33991.76713503142,33181.07262002461,27620.02067193286,20215.86722280972,28471.412323650908,31545.763261001837,25578.93655941148,35157.41408903255,50874.347493262656,46449.46667332408,24832.971472877027
2021-11-05,35005.51238104947,34381.93946072962,28339.648097623507,20602.978007363454,29220.25153911245,32525.64539489713,26233.48386665714,36319.94556958908,53054.19841621679,48278.375963384344,25334.766754221368
2021-11-12,34498.85631630492,32864.341604192996,28154.5103103289,20638.132595105657,29006.59674909564,31914.940032772723,26109.96364084052,35603.664324391066,51092.776914088216,46722.08833109502,25266.63555661124
2021-11-19,33907.95602925455,31706.987818598198,27868.32601743378,20575.096455190658,28621.835234366412,31034.323009869113,25827.328306949516,34941.837582599816,49663.52374028095,45588.61521656317,25354.238844796862
2021-11-26,33173.72916618989,30676.54213161095,27267.93739162275,20139.30267711412,27990.277998648948,30354.42207927029,25274.98188865756,34288.45397840692,48444.37232156308,44445.12739176714,24817.832380041666
2021-12-03,32529.607850427223,29656.88651632197,26883.536247206957,20087.75220346356,27571.73315263511,29779.096623093817,24937.216982868,33627.76069081226,47024.311894521685,43256.79780495317,24517.729167753903
2021-12-10,33863.93036762978,30812.45218761707,27976.82217728079,20802.529338712422,28648.16330249842,30750.08434832068,25898.995256635335,35040.10516527292,48976.28170940936,45270.755010079636,25454.270902292326
2021-12-17,33765.86880804404,30114.5214447743,27917.564303196465,20739.73276887989,28565.491084870766,30675.428581492375,25855.579433918185,35115.7798359537,49115.821807865206,45241.54728081378,24953.8589419162
2021-12-24,34687.98190062327,31491.450793354164,28586.086100409557,21280.83358576699,29312.231286173035,31797.414178988183,26493.19290042512,35957.71200859853,50479.5897278783,46667.781060309775,25536.099793408335
2021-12-31,34931.76442586197,31301.153002479397,28834.043152717844,21415.70402303067,29506.049763675754,31831.51697681338,26707.38178286518,36378.74590183348,50925.61950843146,47172.57549364967,25772.688157831046
2022-01-07,33848.30986580338,29071.680017508625,28153.00542118659,21100.453393787844,28770.45639673897,30867.680918831036,26092.523611249813,35229.275057001476,48891.41434432917,45032.364482753,25291.37341860773
2022-01-14,33781.7664730232,28531.899741304154,28177.390021862117,21153.72024892595,28798.85462421969,30856.00805518863,26145.642303412536,34971.70565900397,48523.06360431479,44231.88006657312,25217.02959629302
2022-01-21,33041.38737549903,27472.37914741161,27618.613838530262,20918.39166710661,28309.627479572264,30455.6267688658,25702.645119715024,33700.02550363409,46540.11843370588,42066.157825976115,23766.049097158775
2022-01-28,32882.712245209026,27975.717562425336,27513.65634959749,20899.132221793425,28205.1597312903,30362.04934547918,25631.620910488728,33627.16730316173,46906.12403414113,42347.76673043581,23981.472298777717
2022-02-04,33423.52272801179,28669.01655134253,27830.30994067844,21199.751426679504,28617.628501424853,31122.29362524759,25927.984524314714,33932.5965797303,47244.59716502809,41850.322292654026,24347.74084414444
2022-02-11,33427.6120503899,28699.009743579125,27707.738248419042,20966.209951632896,28519.985264549647,31294.328138249235,25787.274172374302,34132.899131909086,48189.79726197565,42133.443400613716,23900.618420150757
2022-02-18,33039.55966191563,28128.34122420623,27498.713528914366,21022.508859436643,28298.3569472739,31145.51870885178,25629.27273632715,33743.43340850456,47835.04364538265,41456.5496328152,23562.561878754128
2022-02-25,33187.611318089075,28883.420410820705,27532.39537403143,20841.46809811723,28301.029277812413,30971.149268796344,25621.15656413404,34082.05001929337,48303.817343744464,42030.88708914198,23753.562249487662
2022-03-04,31836.611790677816,28035.461700967157,26536.269691531004,20489.05570463448,27327.24841133171,30289.69861011044,24882.792016266645,32823.0274963314,46573.22396718306,40583.34921698254,23450.780392780533
2022-03-11,30190.761936317947,26473.033274948095,25187.55659562733,19448.82411187834,25931.320857248546,28567.591794850636,23637.69208398307,31040.628377800793,43652.051630279784,37947.84698871823,22794.19923887437
2022-03-18,32297.78342332228,28874.71740086629,26789.91012124025,20490.965549549815,27571.10658024073,30388.44091854969,24999.198925872664,33268.06206907113,47317.78686063844,41348.81272947697,24195.857129695327
2022-03-25,32419.664302033132,28570.002380069924,26976.408016485,20585.327132817205,27724.447727679548,30306.56463528273,25183.197160969168,33542.28095181662,47839.38971847384,41380.0137572446,24640.56138192015
2022-04-01,32944.043840940634,28995.00930318184,27402.533350770078,20904.14318582176,28137.11681628054,30728.077408478868,25516.38702085663,34054.82920932962,48386.02513118749,42286.240915940994,24653.085188548426
2022-04-08,32516.784927510886,27909.21938842023,27171.73727844689,20741.190690470143,27825.651047372907,30069.879013905378,25218.896956231034,33622.950918780334,47383.26065275854,41221.316581633626,24361.873245384613
2022-04-15,32345.425109699147,27291.16623727013,27030.112868189764,20541.969607597825,27627.55099306677,29803.728987588463,25010.812636400322,33637.66248914179,47552.3604459112,41136.07561845053,23829.53402586803
2022-04-22,31770.661912872216,26563.358206099037,26612.87481543216,20181.786997604082,27170.421445274016,29181.44535920515,24640.95728447645,33090.32630380492,46961.786374847805,40380.987672304276,23189.966311910644
2022-04-29,31510.566000816725,26790.800272797558,26353.583133573415,19961.830545467412,26950.929720808977,28953.322922124473,24344.098508664887,32499.664929182225,46058.08654764229,39869.291384390155,22425.74835508451
2022-05-06,30967.981675828705,26331.56987021252,25952.969824477612,19598.236160780772,26536.33114857223,28291.32881770331,24027.381775840975,31809.796459031553,45212.617093912275,39290.37769925719,22389.82600866944
2022-05-13,31053.174350208174,26453.900004734172,25994.545453061106,19783.26816073632,26615.930556195275,28838.90880637921,24078.740239850602,31986.91449754684,45710.466763362725,39821.655628980596,21866.193263490975
2022-05-20,30389.468145419993,25965.015058701614,25325.727448535705,19223.68273945438,26041.198415896717,28509.377710515677,23556.89892295163,31007.317039147834,44848.27334319122,38757.2266486795,21208.114391844414
2022-05-27,31681.08496347385,27696.75629800326,26451.56744482657,19975.604446680383,27139.66079248273,29475.635033567934,24542.315278877148,32520.34851340043,47772.14573461993,41439.53616916596,22603.1971081905
2022-06-03,31200.482381660553,27023.624405453575,26108.178432682333,19753.515043961823,26740.310293265982,28926.94984516322,24207.064976985374,32119.434412676612,47225.77797360673,40855.97664748289,22346.279557376114
2022-06-10,30297.554432611465,26279.900749342392,25384.980842869423,19495.571717597857,26071.908914457937,28666.744441434945,23675.02033784242,31054.844843519215,45228.320788104305,39269.845985873704,21217.37173063935
2022-06-17,29111.314887226617,25086.827119516427,24469.85625144117,18824.388772774037,25078.98298558784,27428.34447361663,22839.003745450114,30023.883940663047,43711.22882403867,38020.40295728167,20000.30623135947
2022-06-24,30899.846439662655,27127.192483037434,25888.54078770164,19781.796785739898,26531.327656698213,29035.570654253177,24119.398254512744,31855.901890051195,46416.91479467962,40757.64152412443,21324.327432777256
2022-07-01,30382.10001575754,26681.153511652734,25496.878287743697,19607.517019350795,26112.072257549913,28685.24582725411,23783.89293800954,31492.62422950304,45442.944836007126,40240.19410776982,20841.07850812891
2022-07-08,30596.811527685142,28045.473823523007,25538.645060183808,19438.785031999425,26157.656200885034,28569.65944088311,23750.694605427994,31669.767055804332,45532.54254816763,40809.342290377775,21247.2504075826
2022-07-15,30375.27096368455,27751.804568933167,25370.89912583829,19468.05289327267,25984.74582146958,28536.974295592154,23658.351337895627,31572.565098258707,45394.623198442925,40439.36393669268,21053.73154791075
2022-07-22,30679.693672009467,28209.48112572783,25607.086254009926,19623.868322800787,26284.422258364364,28956.831627069787,23896.748563596742,31713.314588502624,46078.632905466875,40924.02625796909,21598.212664831557
2022-07-29,31288.752791307466,29242.768332380358,26182.944137545688,20056.180962153594,26768.442199129877,29058.34052295074,24397.783643855808,32500.44752547995,47227.729816438994,42052.18222854407,22522.075717111675
2022-08-05,31427.537007877774,29784.904017978686,26179.485177369454,19752.531501892045,26750.101373775484,28845.453931949723,24289.394974249062,32587.183772759316,47288.90958905125,42152.508792372384,22602.982394248873
2022-08-12,31986.029861083236,30644.30363741951,26596.657370941844,20016.460069832232,27171.226241113414,29332.843286421325,24668.139046463137,33310.930369067806,48693.80380441422,43494.16691833814,23348.085530418783
2022-08-19,31833.402861690138,30224.762681280266,26548.108660987993,20196.9965474119,27129.847974549273,29404.430128909775,24658.34059192001,33131.04530608865,48032.49795017326,42772.79928999559,23076.942300996143
2022-08-26,31266.17192380611,29864.644633138574,25938.383005760443,19641.10968171895,26537.718289171018,28999.88533923461,24048.154907693675,32579.797290620136,47645.077698002024,42205.687355745606,22156.900100906856
2022-09-02,30347.21793166733,28243.205283705454,25259.620644033133,19123.66396069863,25794.148935431745,27920.90638253204,23368.21596021637,31553.154801936173,45736.87030752034,40627.72652192773,21442.40778102215
2022-09-09,31055.23108964521,29445.71138199585,25785.09062862965,19417.558351197706,26309.071337220026,28480.296937271614,23808.887973330162,32591.659045160468,47348.44203460623,42119.23438750058,22227.423071030735
2022-09-16,29921.59985819228,27939.715713587142,24869.41292464533,18854.586576374404,25381.641475858516,27580.1941263711,22978.779899782156,31345.963778761237,45385.19877595002,40227.68458961355,21163.821721606408
2022-09-23,28549.66103943627,26633.45879359992,23858.510353311583,18307.721667198486,24325.233294222457,26373.04702037074,22091.096158803946,29928.207487899206,42953.50614070463,38283.69167180273,20197.1865961831
2022-09-30,27868.206828490143,26366.645103139,23235.154337359392,17839.735843208662,23719.444803531846,25834.05902945819,21517.150736524018,29150.49977912633,42144.315250650936,37252.48786658655,19606.0069569078
2022-10-07,27980.93807671562,26394.305094164065,23354.013465485583,17984.88632169916,23867.421853689902,26021.245333467126,21686.095018732452,29283.35777639826,42395.66331219522,37143.36521953348,19913.94898801545
2022-10-14,27829.46809792408,25873.261900603207,23310.35344403084,18132.723320651312,23775.122363122544,25883.04529508733,21659.936490698718,29392.350706950005,42446.486180374006,37300.7829155407,19630.70785994712
2022-10-21,28325.337898416597,26739.35598229836,23727.33841996532,18393.130997007273,24189.213158226758,26210.981583206023,22023.50469944762,29919.043906641196,43081.23839652645,38154.76232058718,20545.197416709794
2022-10-28,29517.790454526683,27726.965699857785,24671.862313440557,19058.937362288576,25153.24395189932,27425.88996619429,22845.378727862528,31365.043702249288,44901.86938352318,39504.149324589045,21353.741482830428
2022-11-04,29305.1405863364,26759.754861391735,24506.85333045983,19027.473770830486,25015.661930060935,27415.535510372814,22654.56192730189,30805.554208556325,44125.27176037186,38788.11637786888,20658.272466184197
2022-11-11,30328.98844284405,28521.50784039065,25261.671053431757,19441.588485547745,25836.491866532273,28369.115629828935,23324.501408741075,31672.98437077101,45621.7058309289,40431.64213039122,21874.660384582698
2022-11-18,30608.985049976458,28584.68067354235,25490.471012866008,19621.717086352463,26043.1469001481,28606.542362928132,23474.163854011047,32033.366596947897,46206.19479159486,40864.01244212196,21738.529985638033
2022-11-25,31298.857021822074,29571.634427795,26024.445018451766,19947.130237755337,26568.789458823812,29192.16928417696,23972.322543924925,32900.90650239287,47797.23644048253,42136.92995945783,22084.34262818851
2022-12-02,32324.177574089168,30373.941407706716,26837.504400523743,20352.16343784471,27373.085114860565,29897.583226197523,24624.197456509624,33971.818410975175,49650.9071014777,43481.11652687806,22335.742734683106
2022-12-09,31396.49174376638,29612.845494380363,26063.878449271182,19914.876623343756,26623.664031634224,29213.458130155952,23905.23596615341,32821.94245934383,47873.726127273396,41958.209881019306,21587.575524969092
2022-12-16,30716.22831285738,28690.650446502168,25556.22517592471,19395.93431458573,26045.38616121815,28259.001189117673,23362.05213337191,32125.721967280497,46703.101991733034,40968.11038035223,21134.72622256501
2022-12-23,30877.646810706075,28505.47270457809,25713.534559299496,19573.939288935806,26223.06280323226,28519.382360711814,23532.524844132677,32218.67000616779,46755.45740237308,40918.51673308329,21114.87398271581
2022-12-30,30774.429125331837,28340.972002094477,25612.78957935392,19446.023056513142,26134.527667105223,28429.769172205437,23422.243804536432,32030.25273327594,46390.36739386484,40662.28522267667,21088.402569633203
2023-01-06,30980.522101195344,27625.46164275577,25780.784509159304,19806.699465544185,26356.02111658803,28924.405789313005,23644.272325353453,32151.986021443056,46652.01662038465,40976.77839874829,21399.961298692106
2023-01-13,31329.60322346588,28672.022816628112,25983.372905236673,19773.698550697663,26519.544648009643,28967.051530526864,23753.79997316037,32668.601792896457,47715.33830395567,40999.85468004016,21974.55692590189
2023-01-20,31335.70151821973,28181.90152084023,25986.734320294112,19850.722717569908,26569.0988198772,29147.68033374354,23814.618209869364,32619.38671782493,47794.229853843244,40992.15456981613,21830.0826023894
2023-01-27,31715.340165231093,28493.907003194003,26202.014957682375,19906.499980155266,26823.10551199633,29482.275613967857,24054.87452373782,33053.36582237639,48630.68711174859,41194.85365420425,22370.482394468872
2023-02-03,32256.273958275782,28607.913471302814,26629.41388327182,19919.76028114425,27236.973498171898,29668.541370024188,24387.912253395538,33733.06025238921,50620.55837306999,41914.68795638583,22738.289136433843
2023-02-10,31725.306762224944,28905.15908760687,26221.898744906175,19735.211224047423,26795.670843506345,29241.30848117768,24013.618679056864,33235.67908765328,49659.94038855352,41490.361635525216,22500.625442352633
2023-02-17,31868.526825474382,28988.46792716868,26400.647829285248,19917.371849136896,26960.62256744001,29314.027596690394,24166.579737392978,33318.998914787386,49657.88624640309,41678.30009600167,22457.61049606236
2023-02-24,30986.74715144191,28162.927652160917,25706.137728460748,19222.91141138532,26184.807872698075,28108.288869811488,23416.767549935772,32506.542632204037,48616.60329912195,40955.52790426774,21857.653984435292
2023-03-03,31629.44427625225,28256.397968262416,26155.39410911593,19379.192317455767,26653.982660260262,28556.799499979636,23823.07640677927,33101.70165057543,49407.0266096796,40983.314645041755,22288.324392639053
2023-03-10,30667.89699883311,27364.122031581883,25433.415394487627,18946.824008643292,25915.102139447958,27735.484977858854,23190.025433091647,32012.731091499874,47650.18204909759,40049.82456715486,21280.304034941462
2023-03-17,31440.43237763178,28933.29813160732,26047.28972772369,19294.113917179362,26550.56897058928,28328.48030828783,23806.42909872296,32788.951239696755,48727.526326170504,40554.07372948778,21587.36433092815
2023-03-24,32201.79170411343,29550.554722079367,26605.57598985032,19675.804686695516,27120.023344440095,28952.376584102178,24286.731455369398,33517.27803631507,49469.67369774681,40887.37314366172,21906.200454648082
2023-03-31,33064.60456630265,30044.927357199187,27325.736879761964,20073.271943968328,27833.29143197422,29574.01177091467,24931.434914384277,34412.73517626647,51267.67938247219,42240.525990745824,22661.224430891572
2023-04-07,33000.91477416356,29812.869576926056,27374.581530563788,20241.18293166339,27863.060128875597,29476.61272078075,24996.132449318386,34336.6134372565,51251.90667526881,42210.11512802983,22650.14906339414
2023-04-14,33279.49574784547,29781.302477250607,27566.621757328554,20288.543105462588,28068.743316663993,29710.688892541726,25153.304641815263,34736.054066537195,52357.304260263794,42882.20892620416,22831.159955990795
2023-04-21,33548.961047405486,30283.312663045144,27808.599458791123,20426.802458715887,28315.579121758165,29941.21060936779,25357.31720040705,34927.935470577,52746.956306232845,43554.90788139052,22816.768842050464
2023-04-28,34220.20384723814,30977.588518134082,28348.7216018844,20379.961612877683,28816.7181589584,29922.460672534155,25718.362567817338,35671.54971213767,55334.76308775278,45261.9108769473,23023.233896432495
2023-05-05,34095.5634077391,31753.65325067242,28271.258573656058,20401.687794361635,28720.51173426678,29778.516037487796,25661.763445202607,35445.72083396825,54348.46808328384,44968.020657776055,22840.572170415755
2023-05-12,34183.9529997102,33110.090629704835,28211.537740415755,20164.50096638344,28640.36996173421,29571.0026278584,25509.064214812697,35659.77437440452,54039.7063171915,44463.59488298075,22783.00243480342
2023-05-19,34728.17939364931,33643.45716759993,28516.097270375078,20288.85070281813,29011.95561015019,30208.77055246842,25841.738128883208,36342.47603122583,55108.927574447196,44804.9089285364,23172.13977490423
2023-05-26,34366.41689435888,33382.71914355693,28160.67062699868,19914.72504460717,28668.175166777026,29861.40426057947,25539.36595000213,35998.929834161114,54912.596352407716,44043.608515688895,23249.62862847874
2023-06-02,35039.8223660531,34516.54674270573,28614.430737159284,20109.700647413207,29162.37453174192,30457.753166759445,25907.3167489537,36622.50194625623,56257.54364973925,44657.36645293656,23686.927009667612
2023-06-09,34553.251153476835,34122.849648780335,28223.992433909807,19880.174758114477,28760.705063895493,30011.15013320651,25526.93938213251,36158.75752423431,55561.74758915468,44134.081687226404,23796.527917168412
2023-06-16,35555.61181554419,34933.120398593026,29023.854379562996,20385.64771390587,29561.649793128017,30774.247096772757,26279.489642245622,37212.356570806856,56855.49055065703,44824.94408497816,24416.067396242473
2023-06-23,35256.32259360107,34393.744427709265,28725.71606675027,19949.297023054613,29217.663844887677,30181.94910477539,25938.730757907244,37190.07400321742,56833.746103419144,44787.97959929786,24068.820394163882
2023-06-30,35951.1197486404,35130.12268127701,29229.15010407352,20405.28427713138,29793.466334736557,31074.736824300722,26435.22231656497,37810.31342100341,58018.126346998724,45475.0412239514,24628.30156784309
2023-07-07,35581.87040318771,34827.634904309416,28936.80460923948,20299.04874723357,29509.3847937036,30904.89102560504,26195.709817854982,37484.88159796431,57693.00533970114,44965.21440543294,24365.5075428393
2023-07-14,36871.712846314775,35733.20945477101,29889.55562392577,20852.953762329686,30513.54928382563,32018.90680483823,27089.46702409241,38750.267663433246,58758.05394481137,45542.99202808121,24961.657281878266
2023-07-21,36788.481436637616,35322.093023176516,29900.41439436848,20849.931400582547,30500.882646238777,31916.17987342701,27115.66302482042,38627.30619215065,58736.40035327444,45886.32620428651,25122.782495569234
2023-07-28,37233.401675551664,36329.903836463774,30322.999779998125,21307.460779709505,30998.1394708642,32530.705188314696,27585.51339386441,38853.376123284186,59195.75540819857,45263.05323230432,25386.136184781542
2023-08-04,36151.70996459272,35392.27914940589,29404.145812586157,20660.069428835774,30072.47608921151,31690.42298644467,26758.44108355268,37832.94837382932,57945.34308416784,44232.90915346332,24824.426913970325
2023-08-11,36160.846718784676,36553.27686652248,29346.01919032384,20484.15240661727,29957.17696014364,31388.527843121836,26605.119726731577,38019.7948535462,57316.798490661975,44122.82814105564,24759.97753247407
2023-08-18,35225.16572442731,36048.31259422317,28625.671806650873,20115.055667918663,29233.345497696704,30784.285388015764,26005.363538728867,37052.13966952997,55627.48403608675,43376.621871469426,24251.615876406555
2023-08-25,35534.35458986124,36620.40367923758,28841.685459788707,20171.35298300276,29449.140632777275,30947.48502090474,26172.5573811349,37389.14748100464,55955.92941349499,43571.30580930843,24444.40259673645
2023-09-01,36130.05418796603,37942.36659735997,29134.085928957662,20330.80754880148,29837.10576820961,31712.646031074648,26457.744797828676,38031.25521880359,56691.311866306845,43815.59936502732,25067.778767554417
2023-09-08,35681.04802361968,38189.24662323158,28804.066166711847,20161.787402500842,29473.918850172966,31213.68758051444,26163.96115899854,37703.27714009228,56059.607883511795,43352.12563827536,24752.75821617429
2023-09-15,35633.465451604214,37157.466621249274,28812.482727063827,20147.883544496453,29445.679986877552,31062.93067345411,26163.422585742926,37803.617617938624,56391.31184526283,43683.410216346245,24720.192095059967
2023-09-22,34599.53459758964,34635.60527057499,28097.81019489773,19752.14234900935,28707.978738813257,30237.59196036963,25582.718637063295,36665.40095298314,55358.274013242124,42898.31670847502,23998.163667814064
2023-09-29,34227.71842953682,34612.22789187583,27688.200674099677,19372.574544971074,28347.847208440377,30060.491056900966,25227.72760590295,36226.52434705649,54594.33421218566,42005.61336699618,23834.243652981204
2023-10-06,33614.60234661802,33864.76353525258,27227.168173171434,18952.69817715835,27895.172003763408,29460.388051730362,24804.633325193023,35476.899361551215,54271.39411300174,41090.86805796388,23949.099772200945
2023-10-13,33306.622745839595,33718.29069107977,26929.84937263452,18672.885469236382,27573.45848872569,29057.50805975207,24480.031786589694,35208.91269870049,53460.87030952275,40484.712306885405,24058.37684883895
2023-10-20,33441.84819723482,33584.201218922375,27077.26666551689,18668.936396045337,27643.003425499643,28862.120743451407,24536.040726950025,35531.44104551302,53968.59504749316,41187.390993559064,23483.545388283437
2023-10-27,32773.19552147089,33161.566103547375,26574.170777317606,18448.537356585068,27101.573257115382,28287.610121076104,24132.403357552244,34781.29045748828,52831.17796953653,40512.081922093326,22897.55584256446
2023-11-03,34986.45107313707,35434.934628055365,28282.43002844645,19538.524325516337,28866.75613517799,30281.740729979672,25687.578244782042,37168.88918801238,56181.86436396447,43122.85564917142,24236.23567037444
2023-11-10,35347.589311721254,35925.53588493813,28479.303618447444,19715.843648849223,29158.31826535744,30896.914703659913,26000.551816612184,37573.681474574565,56958.52013075216,43511.54831305469,24566.30731707286
2023-11-17,35851.33974699337,35126.691004884495,28951.330472541147,20159.4431990093,29677.87263165444,31576.123612535248,26510.67636501734,38006.76038722141,58228.336978333165,44459.85479747787,25133.896581974168
2023-11-24,36426.078781555705,35973.93783280523,29370.09006494693,20431.372269290234,30094.794422191473,32046.20100925061,26872.651726552802,38744.59413773795,59070.876920620554,45205.91055189836,25385.353006879683
2023-12-01,36487.182690625916,35603.236474150784,29382.749126130188,20640.871245713905,30132.760088514497,32459.170349374952,26929.908122963785,39072.85985146881,59346.45398509054,45783.78366917705,25597.226388660347
2023-12-08,36253.45244934448,35452.720681564075,29115.310939748197,20503.388145353412,29896.177491583556,32436.81659555733,26741.408078631026,38935.1509793095,59174.2417307398,45446.53505303537,25658.55713815192
